Lead_ID,Company_Name,Region,Product_Category,Units_Ordered,Unit_Price,Lead_Source,Lead_Date,Follow_Up_Date,Sales_Stage,Salesperson_ID,Customer_Type,Is_Converted,Conversion_Time_Days,Total_Revenue,Days_to_follow_up,Lead_Month,Business_Type,Years_In_Operation,Region_India,Employees_Count,Annual_Vehicle_Fleet,Uses_Digital_Inventory,Preferred_Contact_Channel,Decision_Maker_Level,Current_Supplier_Type,Monthly_Spend_Parts_INR,Top_Product_Category,Average_Order_Frequency,Delivery_Speed_Importance,Quality_Certification_Priority,Key_Pain_Point,Open_To_Private_Label,Sustainability_Interest,Payment_Terms_Preference,Willing_To_Trial_NewVendor,Trial_Quantity_Units,Max_Discount_Required_Percent,Expected_Monthly_Spend_NewVendor_INR,Lead_Source_Survey,CRM_Engagement_Score
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,"Rubio, Charles and Watson",West,Steering,42.0,1155.34,Trade Fair,2024-01-16,2024-01-30,Negotiation,1017,Workshop,1,7.0,48524.28,14,01-2024,Parts Reseller,30,North-East,<10,0,Yes,WhatsApp,Owner,Local Distributor,56000.0,Electrical,Weekly,2,1,Price Volatility,No,4,Pre-paid,Yes,21,24,71000.0,Trade Fair,6
2747b93c-9ae7-4eab-884a-67809136f1f8,Vasquez-Galloway,East,Suspension,71.0,106.46,Trade Fair,2024-01-06,2024-01-25,Closed Lost,1013,Fleet Owner,0,,7558.66,19,01-2024,Workshop,27,West,11-50,0,No,WhatsApp,Technician,Local Distributor,30000.0,Electrical,Bi-weekly,5,2,Warranty Issues,Maybe,2,Pre-paid,No,0,16,29000.0,Referral,8
5ef787b8-f2e6-495f-b32e-2016add702c9,"Melton, Henry and Joyce",North,Cooling,63.0,1263.82,Cold Call,2024-01-03,2024-01-06,Inquiry,1006,Fleet Owner,1,10.0,79620.65999999999,3,01-2024,Workshop,27,Central,11-50,0,Yes,In-app Portal,Technician,OEM,29000.0,Engine,Weekly,3,2,Quality Variance,No,4,Financing,Undecided,5,23,30000.0,Referral,9
13aec376-c359-410a-b1a6-014c5f3c44dc,"Ramirez, Walker and Ray",West,Filters,73.0,948.31,Cold Call,2024-02-06,2024-02-23,Quoted,1019,Workshop,1,11.0,69226.62999999999,17,02-2024,OEM Dealer,20,East,51-200,0,Yes,Email,Owner,Local Distributor,107000.0,Body,Weekly,2,5,Price Volatility,No,5,Net-15,Yes,36,21,142000.0,Referral,6
5df06e8c-878a-4ed9-a33f-fc8292ec89af,Fox Group,South,Suspension,17.0,866.92,Referral,2024-06-28,2024-07-17,Negotiation,1020,Fleet Owner,0,,14737.64,19,06-2024,Workshop,11,North,51-200,0,Yes,In-app Portal,Procurement Officer,OEM,42000.0,Body,Monthly,1,1,Quality Variance,No,2,Cash-on-Delivery,Yes,12,5,53000.0,Referral,3
4758367b-a649-4cdc-907b-907265e58f34,Ayers-Johnson,East,Cooling,51.0,955.69,Cold Call,2024-01-28,2024-02-10,Quoted,1003,Fleet Owner,0,,48740.19,13,01-2024,Parts Reseller,13,South,<10,0,No,In-app Portal,Manager,Local Distributor,37000.0,Engine,Weekly,3,5,Warranty Issues,Yes,3,Net-15,Yes,36,25,48000.0,Trade Fair,8
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Long-Parks,South,Electrical,65.0,1303.43,Cold Call,2024-02-14,2024-02-16,Closed Won,1014,Fleet Owner,1,5.0,84722.95,2,02-2024,Fleet Owner,5,East,<10,252,Yes,Email,Technician,Online Marketplace,89000.0,Filters,Monthly,4,2,Warranty Issues,Yes,4,Net-30,Yes,36,19,117000.0,Company Website,2
848af440-7fc1-4858-afa0-d842bc55300b,Bryant Inc,North,Filters,35.0,901.06,Cold Call,2024-01-23,2024-01-29,Closed Lost,1008,Fleet Owner,1,12.0,31537.1,6,01-2024,Workshop,13,North-East,<10,0,No,Phone,Owner,Local Distributor,55000.0,Other,Ad-hoc,5,4,Warranty Issues,Yes,3,Financing,Yes,31,4,62000.0,Company Website,2
1e2595b8-8fc9-486b-a9dd-ebf563119aca,"Holmes, Stewart and Smith",East,Cooling,84.0,892.38,Trade Fair,2024-02-12,2024-02-16,Negotiation,1003,Reseller,1,14.0,74959.92,4,02-2024,Workshop,11,South,<10,0,Yes,WhatsApp,Owner,Local Distributor,51000.0,Engine,Weekly,2,1,Quality Variance,Maybe,5,Net-30,Yes,36,20,61000.0,LinkedIn,4
b43bd27f-42a2-49a6-8664-12854303cbc1,"Clark, Carpenter and Nguyen",North,Transmission,26.0,1486.48,Website,2024-02-15,2024-02-24,Quoted,1001,Fleet Owner,0,,38648.48,9,02-2024,Workshop,2,North,<10,0,Yes,In-app Portal,Manager,Online Marketplace,34000.0,Electrical,Monthly,1,2,Stock-outs,Maybe,3,Net-30,No,0,11,33000.0,Cold Call,4
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,"Hensley, Lopez and Baker",North,Cooling,97.0,1147.26,Referral,2024-06-14,2024-06-20,Closed Lost,1002,Fleet Owner,1,11.0,111284.22,6,06-2024,OEM Dealer,7,West,11-50,0,Yes,Email,Owner,Online Marketplace,78000.0,Other,Bi-weekly,5,4,Stock-outs,Maybe,2,Net-30,No,0,22,62000.0,Referral,2
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,Ruiz-Austin,West,Brakes,90.0,691.33,Website,2024-01-22,2024-01-28,Negotiation,1002,Workshop,1,11.0,62219.700000000004,6,01-2024,Workshop,17,North,51-200,0,Yes,WhatsApp,Manager,OEM,45000.0,Brakes,Bi-weekly,3,4,Stock-outs,Yes,1,Net-15,Undecided,10,4,42000.0,Referral,1
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,White-Coleman,South,Steering,47.0,1075.73,Website,2024-04-19,2024-05-17,Negotiation,1018,Reseller,0,,50559.31,28,04-2024,Workshop,12,East,11-50,0,Yes,WhatsApp,Procurement Officer,OEM,17000.0,Electrical,Monthly,1,5,Warranty Issues,Yes,5,Net-30,No,0,6,13000.0,Trade Fair,10
2c33350c-73b9-41d8-92f5-131ada52d2ee,Haynes-Watson,East,Electrical,71.0,614.38,Cold Call,2024-03-28,2024-04-05,Quoted,1008,Workshop,0,,43620.98,8,03-2024,Workshop,30,West,11-50,0,Yes,In-app Portal,Procurement Officer,Local Distributor,51000.0,Filters,Monthly,1,5,Price Volatility,No,4,Net-30,Yes,50,9,58000.0,LinkedIn,7
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,Ramirez-White,North,Cooling,58.0,381.87,Referral,2024-04-01,2024-04-06,Closed Lost,1014,Workshop,1,10.0,22148.46,5,04-2024,Workshop,15,East,11-50,0,Yes,Phone,Procurement Officer,OEM,38000.0,Other,Monthly,3,3,Warranty Issues,Yes,3,Pre-paid,Undecided,11,11,39000.0,LinkedIn,8
f7b217c7-ae92-4a71-8f7d-cb431679742f,Krause Ltd,North,Steering,14.0,915.44,Website,2024-02-14,2024-02-27,Negotiation,1000,Workshop,0,,12816.16,13,02-2024,Parts Reseller,29,Central,51-200,0,Yes,Phone,Owner,OEM,102000.0,Filters,Weekly,4,2,Warranty Issues,Yes,3,Net-30,No,0,16,79000.0,Company Website,1
aaf78c67-51d0-4109-bc90-2838d8741408,Olsen Ltd,East,Engine,46.0,1395.86,Website,2024-03-07,2024-03-17,Closed Won,1015,Reseller,1,11.0,64209.56,10,03-2024,Workshop,20,West,11-50,0,Yes,In-app Portal,Owner,OEM,23000.0,Engine,Monthly,2,2,Warranty Issues,No,3,Cash-on-Delivery,No,0,5,21000.0,Referral,8
8ccc9cea-109f-48ee-b5a4-720058f0dd23,Brock-Peters,North,Engine,68.0,1397.25,Referral,2024-01-28,2024-02-26,Closed Lost,1004,Workshop,0,,95013.0,29,01-2024,Parts Reseller,2,West,<10,0,No,WhatsApp,Technician,OEM,86000.0,Brakes,Bi-weekly,2,5,Slow Delivery,No,5,Pre-paid,Yes,44,18,98000.0,Trade Fair,4
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Gonzalez-Marsh,West,Steering,25.0,545.76,Cold Call,2024-03-05,2024-04-01,Quoted,1020,Workshop,1,12.0,13644.0,27,03-2024,Parts Reseller,7,East,11-50,0,Yes,In-app Portal,Manager,Local Distributor,68000.0,Filters,Bi-weekly,4,4,Warranty Issues,No,4,Financing,No,0,0,68000.0,LinkedIn,8
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,"Hernandez, Shaffer and Thompson",West,Steering,84.0,815.13,Website,2024-06-29,2024-07-20,Negotiation,1020,Workshop,1,12.0,68470.92,21,06-2024,Fleet Owner,22,Central,<10,53,Yes,Email,Owner,Local Distributor,83000.0,Engine,Ad-hoc,5,5,Price Volatility,Yes,5,Financing,No,0,8,90000.0,LinkedIn,5
2c913a7c-a340-4f08-b341-91b8ed6522b4,Taylor-Barry,West,Brakes,80.0,356.87,Trade Fair,2024-02-13,2024-03-11,Closed Lost,1000,Fleet Owner,0,,28549.6,27,02-2024,Workshop,17,Central,11-50,0,No,In-app Portal,Manager,OEM,26000.0,Other,Weekly,3,3,Warranty Issues,Yes,5,Cash-on-Delivery,No,0,17,24000.0,Company Website,3
3967e60a-823d-4107-9c8a-c066cb2fafa3,"Holmes, Le and Floyd",West,Transmission,70.0,1493.67,Website,2024-06-14,2024-07-11,Quoted,1001,Workshop,1,7.0,104556.90000000001,27,06-2024,Fleet Owner,10,North,>200,251,Yes,Email,Owner,Online Marketplace,103000.0,Suspension,Bi-weekly,3,3,Quality Variance,Yes,4,Pre-paid,Undecided,6,6,101000.0,Cold Call,3
cac4d0eb-3373-430e-bc31-a5971f119c0f,King-Garrison,North,Electrical,45.0,1472.62,Trade Fair,2024-03-12,2024-04-02,Closed Won,1012,Reseller,1,5.0,66267.9,21,03-2024,Parts Reseller,16,West,11-50,0,Yes,In-app Portal,Manager,OEM,82000.0,Brakes,Bi-weekly,2,5,Warranty Issues,Yes,3,Net-30,Undecided,18,11,92000.0,Trade Fair,2
7e7838c9-ca55-438b-bc9a-be10238d6f44,Ross Ltd,East,Suspension,28.0,991.79,Cold Call,2024-06-27,2024-07-03,Closed Lost,1008,Reseller,0,,27770.12,6,06-2024,Workshop,28,North,<10,0,No,In-app Portal,Technician,Local Distributor,58000.0,Suspension,Weekly,1,4,Price Volatility,Yes,2,Financing,Undecided,14,15,61000.0,Referral,9
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Brown LLC,East,Brakes,39.0,1216.4,Website,2024-03-13,2024-04-12,Closed Won,1004,Fleet Owner,0,,47439.600000000006,30,03-2024,Fleet Owner,12,Central,51-200,314,No,Phone,Manager,OEM,113000.0,Filters,Ad-hoc,1,2,Warranty Issues,Yes,4,Pre-paid,No,0,6,99000.0,Referral,5
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Combs-Davis,East,Transmission,60.0,1086.9,Referral,2024-02-24,2024-03-10,Closed Won,1010,Reseller,0,,65214.00000000001,15,02-2024,Fleet Owner,2,West,<10,121,No,In-app Portal,Procurement Officer,Online Marketplace,77000.0,Suspension,Bi-weekly,5,3,Quality Variance,Maybe,4,Cash-on-Delivery,Undecided,18,25,74000.0,Company Website,8
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,"Cook, Ward and Castro",East,Steering,34.0,910.08,Referral,2024-05-12,2024-06-03,Closed Lost,1012,Reseller,0,,30942.72,22,05-2024,Workshop,10,South,<10,0,Yes,Email,Manager,Direct Import,30000.0,Electrical,Monthly,1,2,Price Volatility,Yes,3,Financing,Undecided,17,22,30000.0,Trade Fair,9
65edcfe3-4f2d-4d3f-90d4-de39161237c9,Cooper-Jenkins,South,Suspension,61.0,752.58,Website,2024-05-21,2024-06-18,Closed Lost,1018,Fleet Owner,1,13.0,45907.380000000005,28,05-2024,OEM Dealer,29,North,<10,0,No,Phone,Manager,Local Distributor,79000.0,Body,Bi-weekly,5,4,Quality Variance,Yes,1,Pre-paid,Yes,28,25,89000.0,LinkedIn,2
7a89cbeb-b807-478a-b788-f5d1ffe575f6,Dillon-Mccarty,East,Steering,98.0,709.41,Cold Call,2024-04-10,2024-05-04,Quoted,1000,Workshop,1,11.0,69522.18,24,04-2024,Parts Reseller,23,South,>200,0,Yes,Phone,Procurement Officer,OEM,96000.0,Electrical,Ad-hoc,2,1,Price Volatility,Yes,5,Net-15,No,0,12,93000.0,Cold Call,4
68d0a2a8-c4e7-47dd-a929-de738693fd9d,Ray Ltd,South,Steering,51.0,1028.44,Cold Call,2024-05-13,2024-06-10,Inquiry,1016,Fleet Owner,1,10.0,52450.44,28,05-2024,Parts Reseller,26,East,>200,0,No,WhatsApp,Procurement Officer,OEM,56000.0,Body,Monthly,4,5,Price Volatility,No,5,Cash-on-Delivery,Yes,45,8,68000.0,Referral,2
20156a72-12e1-43a6-932c-ae01d2c65ee4,"Ryan, Krause and Mitchell",South,Engine,39.0,1032.42,Referral,2024-05-11,2024-05-29,Negotiation,1015,Workshop,1,9.0,40264.380000000005,18,05-2024,OEM Dealer,28,North,51-200,0,No,Phone,Manager,OEM,164000.0,Body,Bi-weekly,5,5,Quality Variance,Yes,2,Financing,Yes,49,25,223000.0,LinkedIn,1
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Nunez-Freeman,West,Engine,23.0,591.03,Website,2024-06-24,2024-07-02,Closed Won,1015,Workshop,0,,13593.689999999999,8,06-2024,Workshop,4,North,51-200,0,No,WhatsApp,Owner,Online Marketplace,45000.0,Brakes,Ad-hoc,4,1,Warranty Issues,Yes,3,Cash-on-Delivery,Yes,16,18,55000.0,Cold Call,10
8471b4b0-ae1b-4f69-b740-d83173318749,"Griffin, Miller and Austin",South,Suspension,12.0,1415.45,Cold Call,2024-06-19,2024-07-12,Negotiation,1013,Reseller,1,12.0,16985.4,23,06-2024,Fleet Owner,9,Central,51-200,110,Yes,In-app Portal,Technician,OEM,97000.0,Other,Ad-hoc,4,4,Price Volatility,Yes,1,Net-30,Yes,24,20,116000.0,LinkedIn,7
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,Welch-Thomas,North,Brakes,30.0,292.67,Referral,2024-04-08,2024-05-04,Closed Won,1012,Fleet Owner,1,5.0,8780.1,26,04-2024,Workshop,2,East,51-200,0,Yes,WhatsApp,Owner,Direct Import,37000.0,Suspension,Monthly,2,1,Stock-outs,Yes,5,Cash-on-Delivery,Yes,40,4,41000.0,Cold Call,5
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,Davidson LLC,South,Engine,75.0,775.52,Trade Fair,2024-05-06,2024-05-22,Quoted,1002,Reseller,1,5.0,58164.0,16,05-2024,Fleet Owner,1,North,51-200,104,No,Phone,Technician,Local Distributor,105000.0,Electrical,Weekly,3,2,Stock-outs,No,2,Net-30,Yes,31,22,108000.0,Referral,3
21084dd9-f75d-4e3c-848d-56502e9522d6,Welch-Duncan,West,Electrical,34.0,1051.78,Website,2024-02-19,2024-02-23,Closed Won,1017,Reseller,0,,35760.52,4,02-2024,Parts Reseller,26,South,>200,0,Yes,WhatsApp,Manager,Local Distributor,70000.0,Filters,Monthly,4,2,Quality Variance,Yes,2,Net-30,Yes,15,13,76000.0,Company Website,6
de431e06-e924-4069-80bb-ae526ec01269,Miller LLC,South,Steering,11.0,1060.85,Trade Fair,2024-03-02,2024-03-06,Inquiry,1007,Workshop,1,15.0,11669.349999999999,4,03-2024,Workshop,29,North-East,51-200,0,Yes,Phone,Technician,Online Marketplace,36000.0,Body,Monthly,3,3,Price Volatility,Yes,3,Cash-on-Delivery,No,0,20,30000.0,Trade Fair,6
84a2576c-1fc9-45f8-94d6-07350e2f8958,Edwards Ltd,North,Filters,71.0,990.53,Trade Fair,2024-01-09,2024-02-05,Closed Won,1000,Reseller,1,6.0,70327.63,27,01-2024,Workshop,5,East,<10,0,No,In-app Portal,Manager,OEM,47000.0,Filters,Bi-weekly,1,5,Slow Delivery,No,2,Pre-paid,Undecided,5,21,37000.0,Company Website,3
2976aab2-2a26-4770-8ddb-1b36272c0588,Page-Jacobs,North,Cooling,69.0,449.17,Cold Call,2024-01-09,2024-01-18,Negotiation,1012,Fleet Owner,1,9.0,30992.73,9,01-2024,Workshop,22,West,11-50,0,Yes,Phone,Procurement Officer,Online Marketplace,39000.0,Suspension,Weekly,5,3,Quality Variance,Yes,4,Net-15,Undecided,18,2,37000.0,Trade Fair,1
39b86bb2-b596-4a7c-af4a-fa885299e505,Nelson-Wallace,North,Suspension,40.0,276.5,Cold Call,2024-06-06,2024-06-17,Quoted,1015,Reseller,1,11.0,11060.0,11,06-2024,Workshop,17,South,>200,0,Yes,In-app Portal,Procurement Officer,OEM,32000.0,Brakes,Monthly,1,2,Warranty Issues,No,5,Pre-paid,Yes,29,2,43000.0,Company Website,5
84d67c4f-f0df-4684-b28e-41225894f7f1,Adkins-Meyer,West,Suspension,29.0,972.11,Cold Call,2024-06-03,2024-06-22,Quoted,1003,Reseller,1,8.0,28191.19,19,06-2024,Workshop,3,South,11-50,0,Yes,WhatsApp,Manager,Online Marketplace,46000.0,Electrical,Ad-hoc,5,1,Stock-outs,Yes,5,Cash-on-Delivery,Yes,25,1,55000.0,Company Website,6
143029a9-d88f-4c94-88b7-63d5e519dd7e,Gutierrez-White,West,Engine,43.0,918.99,Website,2024-03-03,2024-03-14,Closed Won,1018,Workshop,0,,39516.57,11,03-2024,Workshop,28,North,<10,0,Yes,Phone,Owner,Local Distributor,39000.0,Filters,Bi-weekly,5,5,Quality Variance,No,3,Cash-on-Delivery,Undecided,6,16,39000.0,Company Website,8
f4d375c1-a293-49fa-b240-d7a14027ab7d,Martinez and Sons,East,Brakes,5.0,310.07,Trade Fair,2024-01-15,2024-01-26,Negotiation,1017,Fleet Owner,0,,1550.35,11,01-2024,Workshop,27,East,>200,0,Yes,Email,Procurement Officer,OEM,45000.0,Suspension,Bi-weekly,1,2,Price Volatility,Yes,1,Pre-paid,Yes,40,23,54000.0,Referral,4
a0017720-200b-4903-8642-6c458d03f17a,"King, Manning and Brady",West,Steering,19.0,1072.45,Website,2024-04-27,2024-05-05,Quoted,1011,Reseller,1,15.0,20376.55,8,04-2024,Workshop,18,North,51-200,0,Yes,WhatsApp,Procurement Officer,Online Marketplace,35000.0,Brakes,Weekly,4,3,Warranty Issues,Yes,5,Pre-paid,Undecided,18,0,30000.0,LinkedIn,1
17eaec83-8892-442f-9d4b-2bf94d85e9c7,Jackson Inc,North,Electrical,41.0,710.0,Cold Call,2024-03-29,2024-04-20,Closed Lost,1010,Workshop,0,,29110.0,22,03-2024,Fleet Owner,22,North,51-200,105,No,In-app Portal,Manager,OEM,63000.0,Body,Monthly,4,1,Warranty Issues,Yes,2,Net-15,No,0,3,58000.0,LinkedIn,9
9780c215-2b2b-48e9-a417-c09380a8a23d,Brown Group,North,Brakes,17.0,1018.25,Trade Fair,2024-02-11,2024-02-12,Closed Won,1009,Reseller,0,,17310.25,1,02-2024,Fleet Owner,12,East,11-50,63,No,Email,Technician,OEM,129000.0,Other,Ad-hoc,2,2,Stock-outs,Maybe,5,Net-15,No,0,12,131000.0,Referral,5
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,"Brown, Wise and Warren",West,Transmission,12.0,1264.18,Website,2024-06-28,2024-07-28,Closed Lost,1012,Fleet Owner,0,,15170.16,30,06-2024,Fleet Owner,24,North-East,<10,115,Yes,In-app Portal,Procurement Officer,Online Marketplace,125000.0,Electrical,Ad-hoc,5,3,Quality Variance,Yes,2,Net-30,Yes,31,10,142000.0,Cold Call,8
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,Garcia PLC,South,Transmission,9.0,296.11,Website,2024-02-04,2024-02-07,Negotiation,1001,Reseller,1,13.0,2664.9900000000002,3,02-2024,Workshop,14,East,11-50,0,Yes,WhatsApp,Owner,Local Distributor,49000.0,Engine,Bi-weekly,1,5,Warranty Issues,Maybe,3,Net-30,Yes,15,2,46000.0,LinkedIn,1
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,Miller Group,West,Filters,64.0,77.76,Referral,2024-03-12,2024-03-25,Negotiation,1020,Reseller,1,12.0,4976.64,13,03-2024,Fleet Owner,30,West,11-50,271,No,Phone,Technician,Online Marketplace,81000.0,Brakes,Weekly,2,2,Stock-outs,Maybe,3,Net-15,No,0,15,70000.0,LinkedIn,1
dd20c3bf-d342-4f08-8a8b-b5b490494583,Perez-Rojas,West,Engine,77.0,1179.7,Website,2024-04-16,2024-04-20,Closed Lost,1020,Workshop,1,3.0,90836.90000000001,4,04-2024,Parts Reseller,2,West,>200,0,No,Phone,Owner,Local Distributor,65000.0,Body,Bi-weekly,5,3,Stock-outs,Yes,3,Pre-paid,Yes,12,23,84000.0,Referral,1
f2d3f761-0ba3-4279-94cb-056407437c3b,Sims-Anderson,North,Engine,5.0,934.06,Cold Call,2024-05-09,2024-06-01,Negotiation,1002,Reseller,1,8.0,4670.299999999999,23,05-2024,Workshop,6,South,11-50,0,No,WhatsApp,Procurement Officer,Local Distributor,54000.0,Filters,Ad-hoc,4,5,Stock-outs,Yes,1,Cash-on-Delivery,Undecided,15,5,58000.0,LinkedIn,8
43c07d43-93a7-4792-8561-b8dca4364fcd,Johnson Ltd,East,Engine,40.0,1064.48,Website,2024-05-24,2024-05-29,Closed Won,1011,Workshop,0,,42579.2,5,05-2024,Workshop,30,South,<10,0,Yes,WhatsApp,Manager,OEM,36000.0,Filters,Weekly,1,2,Slow Delivery,Yes,3,Cash-on-Delivery,No,0,0,28000.0,LinkedIn,3
92779574-c457-4cc3-b5f7-89bca6b07458,Dalton-Nguyen,North,Filters,39.0,1265.32,Trade Fair,2024-06-18,2024-06-27,Quoted,1017,Fleet Owner,0,,49347.479999999996,9,06-2024,Parts Reseller,9,West,11-50,0,No,In-app Portal,Procurement Officer,OEM,59000.0,Suspension,Weekly,1,2,Stock-outs,Maybe,3,Cash-on-Delivery,Yes,21,5,84000.0,Trade Fair,8
07c0d116-a394-4d54-9e3c-5a886aa56e6d,Mcdonald-Pitts,East,Transmission,70.0,1214.08,Website,2024-05-25,2024-06-05,Negotiation,1010,Reseller,0,,84985.59999999999,11,05-2024,Workshop,10,South,>200,0,Yes,WhatsApp,Technician,Direct Import,59000.0,Suspension,Ad-hoc,2,1,Price Volatility,No,5,Financing,Yes,16,4,59000.0,Company Website,10
8baaf744-a08d-421b-a395-4cb17f7f6c0a,Dunn-Taylor,North,Brakes,67.0,1443.33,Referral,2024-06-09,2024-07-09,Inquiry,1002,Fleet Owner,1,13.0,96703.11,30,06-2024,Parts Reseller,24,West,11-50,0,Yes,In-app Portal,Procurement Officer,OEM,69000.0,Engine,Monthly,1,5,Price Volatility,Yes,3,Financing,Yes,45,12,77000.0,Company Website,7
4d560a3d-f4e7-469a-a454-09374a27ebf2,"Ryan, Garza and Bryant",West,Filters,27.0,827.11,Trade Fair,2024-05-02,2024-05-20,Quoted,1014,Fleet Owner,1,3.0,22331.97,18,05-2024,OEM Dealer,6,Central,11-50,0,No,Phone,Procurement Officer,Local Distributor,173000.0,Other,Weekly,1,1,Warranty Issues,Yes,5,Financing,Yes,21,2,178000.0,Referral,10
ceae71cf-ce00-4af0-beb0-51817ba24588,"Fields, Elliott and Mills",North,Filters,13.0,758.32,Trade Fair,2024-03-12,2024-04-09,Inquiry,1009,Reseller,0,,9858.16,28,03-2024,Workshop,16,North-East,51-200,0,Yes,WhatsApp,Technician,OEM,26000.0,Electrical,Weekly,3,2,Warranty Issues,Maybe,2,Cash-on-Delivery,No,0,9,21000.0,Cold Call,10
741b77f5-4c24-4053-a7f5-ae02af5b8f47,"Ferguson, Stout and Olson",North,Brakes,38.0,632.74,Referral,2024-01-29,2024-02-15,Inquiry,1020,Workshop,0,,24044.12,17,01-2024,Workshop,9,North,51-200,0,Yes,In-app Portal,Procurement Officer,OEM,45000.0,Brakes,Bi-weekly,1,1,Warranty Issues,Yes,2,Pre-paid,No,0,3,39000.0,LinkedIn,8
2877f5d9-0f56-45f8-b048-faa112ae5c22,Ballard Group,North,Engine,50.0,272.85,Cold Call,2024-05-11,2024-05-22,Closed Lost,1006,Fleet Owner,1,7.0,13642.500000000002,11,05-2024,OEM Dealer,6,South,11-50,0,Yes,Phone,Technician,Local Distributor,182000.0,Suspension,Monthly,2,4,Stock-outs,Yes,1,Net-15,Undecided,18,17,203000.0,Company Website,9
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,Diaz-Green,West,Electrical,82.0,880.28,Trade Fair,2024-03-14,2024-04-03,Quoted,1005,Fleet Owner,0,,72182.95999999999,20,03-2024,Parts Reseller,29,North,>200,0,Yes,WhatsApp,Manager,Online Marketplace,71000.0,Electrical,Ad-hoc,2,2,Quality Variance,Yes,4,Net-30,Yes,36,12,92000.0,Referral,7
24c778a5-9b4e-464b-9716-dc2e343ada2a,Smith-Mills,West,Brakes,8.0,451.67,Cold Call,2024-01-01,2024-01-28,Closed Won,1017,Reseller,0,,3613.36,27,01-2024,Workshop,6,South,51-200,0,Yes,In-app Portal,Owner,Online Marketplace,37000.0,Suspension,Ad-hoc,5,4,Quality Variance,Yes,1,Cash-on-Delivery,Yes,15,1,41000.0,Cold Call,3
51beb80e-b7e6-414c-9c8a-49225005680f,Cooper Group,West,Transmission,34.0,1385.9,Trade Fair,2024-03-02,2024-03-31,Closed Lost,1001,Reseller,1,4.0,47120.600000000006,29,03-2024,Fleet Owner,3,South,<10,135,No,Email,Owner,Online Marketplace,64000.0,Other,Bi-weekly,5,4,Quality Variance,Maybe,2,Financing,Undecided,12,1,60000.0,LinkedIn,2
586a346a-dc5b-47d1-bcef-1972bbf483ce,"Smith, Weeks and Arroyo",West,Suspension,99.0,895.63,Trade Fair,2024-03-01,2024-03-16,Negotiation,1012,Reseller,1,12.0,88667.37,15,03-2024,Fleet Owner,21,North,11-50,317,Yes,In-app Portal,Procurement Officer,OEM,114000.0,Engine,Bi-weekly,5,1,Price Volatility,No,5,Cash-on-Delivery,No,0,12,108000.0,Company Website,4
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,Evans-Cannon,East,Steering,79.0,909.62,Cold Call,2024-05-19,2024-06-14,Inquiry,1006,Reseller,1,7.0,71859.98,26,05-2024,Parts Reseller,27,East,>200,0,Yes,Email,Procurement Officer,Local Distributor,57000.0,Engine,Ad-hoc,2,2,Quality Variance,Yes,4,Net-15,No,0,15,54000.0,Company Website,5
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,Harper-Robles,East,Suspension,76.0,564.64,Trade Fair,2024-01-31,2024-02-12,Closed Won,1009,Reseller,1,5.0,42912.64,12,01-2024,Parts Reseller,4,West,11-50,0,No,In-app Portal,Owner,OEM,68000.0,Other,Ad-hoc,3,1,Price Volatility,Yes,3,Cash-on-Delivery,No,0,4,63000.0,LinkedIn,4
1f5d988f-776a-4f09-bde2-885951b1943c,"Brooks, Jenkins and Castro",South,Cooling,7.0,125.38,Cold Call,2024-04-17,2024-05-16,Closed Won,1012,Reseller,1,9.0,877.66,29,04-2024,Workshop,22,Central,51-200,0,Yes,In-app Portal,Owner,Online Marketplace,28000.0,Brakes,Weekly,3,1,Stock-outs,No,5,Cash-on-Delivery,Undecided,7,8,30000.0,Cold Call,2
24108e9a-3f77-4cae-b318-b96d44790612,Wright-Espinoza,West,Cooling,18.0,96.03,Referral,2024-04-29,2024-05-07,Closed Won,1003,Workshop,0,,1728.54,8,04-2024,Workshop,17,North,51-200,0,No,In-app Portal,Technician,Local Distributor,56000.0,Engine,Monthly,5,3,Stock-outs,Yes,4,Cash-on-Delivery,Yes,28,15,64000.0,Company Website,6
